segment_id,track_sample_id,original_audio,label,label_id,genre,generator,split,cache_index
seg_002423,sample_00807,March of the GPA Mechanics - [t]ghost,FAKE,1,Rock,audioldm,val,2423
seg_002424,sample_00808,Roland Garros 2048 - Zoliborz,FAKE,1,Rock,audioldm,train,2424
seg_002425,sample_00808,Roland Garros 2048 - Zoliborz,FAKE,1,Rock,audioldm,train,2425
seg_002426,sample_00808,Roland Garros 2048 - Zoliborz,FAKE,1,Rock,audioldm,train,2426
seg_002427,sample_00809,Attention - Pete Prodoehl,FAKE,1,Rock,audioldm,test,2427
seg_002428,sample_00809,Attention - Pete Prodoehl,FAKE,1,Rock,audioldm,test,2428
seg_002429,sample_00809,Attention - Pete Prodoehl,FAKE,1,Rock,audioldm,test,2429
seg_002430,sample_00810,Roach-Man - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2430
seg_002431,sample_00810,Roach-Man - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2431
seg_002432,sample_00810,Roach-Man - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2432
seg_002433,sample_00811,Colossal Stillness - Scott Holmes,FAKE,1,Rock,audioldm,train,2433
seg_002434,sample_00811,Colossal Stillness - Scott Holmes,FAKE,1,Rock,audioldm,train,2434
seg_002435,sample_00811,Colossal Stillness - Scott Holmes,FAKE,1,Rock,audioldm,train,2435
seg_002436,sample_00812,2 (Wasn't There) - Isle of Pine,FAKE,1,Rock,audioldm,val,2436
seg_002437,sample_00812,2 (Wasn't There) - Isle of Pine,FAKE,1,Rock,audioldm,val,2437
seg_002438,sample_00812,2 (Wasn't There) - Isle of Pine,FAKE,1,Rock,audioldm,val,2438
seg_002439,sample_00813,The girl just faded - Los Llamarada,FAKE,1,Rock,audioldm,val,2439
seg_002440,sample_00813,The girl just faded - Los Llamarada,FAKE,1,Rock,audioldm,val,2440
seg_002441,sample_00813,The girl just faded - Los Llamarada,FAKE,1,Rock,audioldm,val,2441
seg_002442,sample_00814,The Contract - The IMG,FAKE,1,Rock,audioldm,train,2442
seg_002443,sample_00814,The Contract - The IMG,FAKE,1,Rock,audioldm,train,2443
seg_002444,sample_00814,The Contract - The IMG,FAKE,1,Rock,audioldm,train,2444
seg_002445,sample_00815,Formic Acid for Blood - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2445
seg_002446,sample_00815,Formic Acid for Blood - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2446
seg_002447,sample_00815,Formic Acid for Blood - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2447
seg_002448,sample_00816,Hahaha - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2448
seg_002449,sample_00816,Hahaha - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2449
seg_002450,sample_00816,Hahaha - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2450
seg_002451,sample_00817,Lady Love - Parsley Flakes,FAKE,1,Rock,audioldm,train,2451
seg_002452,sample_00817,Lady Love - Parsley Flakes,FAKE,1,Rock,audioldm,train,2452
seg_002453,sample_00817,Lady Love - Parsley Flakes,FAKE,1,Rock,audioldm,train,2453
seg_002454,sample_00818,The Monster Mash/Ya Look Fantastic - The Crypts!,FAKE,1,Rock,audioldm,train,2454
seg_002455,sample_00818,The Monster Mash/Ya Look Fantastic - The Crypts!,FAKE,1,Rock,audioldm,train,2455
seg_002456,sample_00818,The Monster Mash/Ya Look Fantastic - The Crypts!,FAKE,1,Rock,audioldm,train,2456
seg_002457,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,val,2457
seg_002458,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,val,2458
seg_002459,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,val,2459
seg_002460,sample_00820,Lights Up - Pipe Choir,FAKE,1,Rock,audioldm,val,2460
seg_002461,sample_00820,Lights Up - Pipe Choir,FAKE,1,Rock,audioldm,val,2461
seg_002462,sample_00820,Lights Up - Pipe Choir,FAKE,1,Rock,audioldm,val,2462
seg_002463,sample_00821,Electric Girlfriend - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2463
seg_002464,sample_00821,Electric Girlfriend - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2464
seg_002465,sample_00821,Electric Girlfriend - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2465
seg_002466,sample_00822,Beyond Luxury - Mors Ontologica,FAKE,1,Rock,audioldm,val,2466
seg_002467,sample_00822,Beyond Luxury - Mors Ontologica,FAKE,1,Rock,audioldm,val,2467
seg_002468,sample_00822,Beyond Luxury - Mors Ontologica,FAKE,1,Rock,audioldm,val,2468
seg_002469,sample_00823,L'arbre - Salmo,FAKE,1,Rock,audioldm,test,2469
seg_002470,sample_00823,L'arbre - Salmo,FAKE,1,Rock,audioldm,test,2470
seg_002471,sample_00823,L'arbre - Salmo,FAKE,1,Rock,audioldm,test,2471
seg_002472,sample_00824,Natron Queen - AmortE,FAKE,1,Rock,audioldm,train,2472
seg_002473,sample_00824,Natron Queen - AmortE,FAKE,1,Rock,audioldm,train,2473
seg_002474,sample_00824,Natron Queen - AmortE,FAKE,1,Rock,audioldm,train,2474
seg_002475,sample_00825,Gloomy Sunday - AmortE,FAKE,1,Rock,audioldm,train,2475
seg_002476,sample_00825,Gloomy Sunday - AmortE,FAKE,1,Rock,audioldm,train,2476
seg_002477,sample_00825,Gloomy Sunday - AmortE,FAKE,1,Rock,audioldm,train,2477
seg_002478,sample_00826,I'm gonna try to reach - Los Llamarada,FAKE,1,Rock,audioldm,train,2478
seg_002479,sample_00826,I'm gonna try to reach - Los Llamarada,FAKE,1,Rock,audioldm,train,2479
seg_002480,sample_00826,I'm gonna try to reach - Los Llamarada,FAKE,1,Rock,audioldm,train,2480
seg_002481,sample_00827,Eyes Getting Louder - Mod Fun,FAKE,1,Rock,audioldm,train,2481
seg_002482,sample_00827,Eyes Getting Louder - Mod Fun,FAKE,1,Rock,audioldm,train,2482
seg_002483,sample_00827,Eyes Getting Louder - Mod Fun,FAKE,1,Rock,audioldm,train,2483
seg_002484,sample_00828,Apparitions Under Glass - Sarin,FAKE,1,Rock,audioldm,train,2484
seg_002485,sample_00828,Apparitions Under Glass - Sarin,FAKE,1,Rock,audioldm,train,2485
seg_002486,sample_00828,Apparitions Under Glass - Sarin,FAKE,1,Rock,audioldm,train,2486
seg_002487,sample_00829,KISS my Boots - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2487
seg_002488,sample_00829,KISS my Boots - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2488
seg_002489,sample_00829,KISS my Boots - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2489
seg_002490,sample_00830,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,FAKE,1,Rock,audioldm,train,2490
seg_002491,sample_00830,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,FAKE,1,Rock,audioldm,train,2491
seg_002492,sample_00830,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,FAKE,1,Rock,audioldm,train,2492
seg_002493,sample_00831,Fridge - Railkid Station,FAKE,1,Rock,audioldm,train,2493
seg_002494,sample_00831,Fridge - Railkid Station,FAKE,1,Rock,audioldm,train,2494
seg_002495,sample_00831,Fridge - Railkid Station,FAKE,1,Rock,audioldm,train,2495
seg_002496,sample_00832,I Can See Everything - Mod Fun,FAKE,1,Rock,audioldm,train,2496
seg_002497,sample_00832,I Can See Everything - Mod Fun,FAKE,1,Rock,audioldm,train,2497
seg_002498,sample_00832,I Can See Everything - Mod Fun,FAKE,1,Rock,audioldm,train,2498
seg_002499,sample_00833,Windows of the Skull (Alternate Version) - Sarin,FAKE,1,Rock,audioldm,train,2499
seg_002500,sample_00833,Windows of the Skull (Alternate Version) - Sarin,FAKE,1,Rock,audioldm,train,2500
seg_002501,sample_00833,Windows of the Skull (Alternate Version) - Sarin,FAKE,1,Rock,audioldm,train,2501
seg_002502,sample_00834,Niche Dreams - Square People,FAKE,1,Rock,audioldm,train,2502
seg_002503,sample_00834,Niche Dreams - Square People,FAKE,1,Rock,audioldm,train,2503
seg_002504,sample_00834,Niche Dreams - Square People,FAKE,1,Rock,audioldm,train,2504
seg_002505,sample_00835,Bergwald Bergwald - Every Now and Every Then,FAKE,1,Rock,audioldm,train,2505
seg_002506,sample_00835,Bergwald Bergwald - Every Now and Every Then,FAKE,1,Rock,audioldm,train,2506
seg_002507,sample_00835,Bergwald Bergwald - Every Now and Every Then,FAKE,1,Rock,audioldm,train,2507
seg_002508,sample_00836,Moontime - The IMG,FAKE,1,Rock,audioldm,train,2508
seg_002509,sample_00836,Moontime - The IMG,FAKE,1,Rock,audioldm,train,2509
seg_002510,sample_00836,Moontime - The IMG,FAKE,1,Rock,audioldm,train,2510
seg_002511,sample_00837,Breathe New Life - Scott Holmes,FAKE,1,Rock,audioldm,train,2511
seg_002512,sample_00837,Breathe New Life - Scott Holmes,FAKE,1,Rock,audioldm,train,2512
seg_002513,sample_00837,Breathe New Life - Scott Holmes,FAKE,1,Rock,audioldm,train,2513
seg_002514,sample_00838,Cassie Lace - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2514
seg_002515,sample_00838,Cassie Lace - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2515
seg_002516,sample_00838,Cassie Lace - The Zombie Dandies,FAKE,1,Rock,audioldm,train,2516
seg_002517,sample_00839,"50,000 Volts of Democracy mp3 - Legally Blind",FAKE,1,Rock,audioldm,train,2517
seg_002518,sample_00839,"50,000 Volts of Democracy mp3 - Legally Blind",FAKE,1,Rock,audioldm,train,2518
seg_002519,sample_00839,"50,000 Volts of Democracy mp3 - Legally Blind",FAKE,1,Rock,audioldm,train,2519
seg_002520,sample_00840,Don't want to be your man - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2520
seg_002521,sample_00840,Don't want to be your man - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2521
seg_002522,sample_00840,Don't want to be your man - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2522
seg_002523,sample_00841,Hisko Detria - Hisko Detria,FAKE,1,Rock,audioldm,train,2523
seg_002524,sample_00841,Hisko Detria - Hisko Detria,FAKE,1,Rock,audioldm,train,2524
seg_002525,sample_00841,Hisko Detria - Hisko Detria,FAKE,1,Rock,audioldm,train,2525
seg_002526,sample_00842,Sheffield Hall - Andy G. Cohen,FAKE,1,Rock,audioldm,train,2526
seg_002527,sample_00842,Sheffield Hall - Andy G. Cohen,FAKE,1,Rock,audioldm,train,2527
seg_002528,sample_00842,Sheffield Hall - Andy G. Cohen,FAKE,1,Rock,audioldm,train,2528
seg_002529,sample_00843,Fear - Los Fancy Free,FAKE,1,Rock,audioldm,val,2529
seg_002530,sample_00843,Fear - Los Fancy Free,FAKE,1,Rock,audioldm,val,2530
seg_002531,sample_00843,Fear - Los Fancy Free,FAKE,1,Rock,audioldm,val,2531
seg_002532,sample_00844,Dr. Bodysnatcher - Modey Lemon,FAKE,1,Rock,audioldm,train,2532
seg_002533,sample_00844,Dr. Bodysnatcher - Modey Lemon,FAKE,1,Rock,audioldm,train,2533
seg_002534,sample_00844,Dr. Bodysnatcher - Modey Lemon,FAKE,1,Rock,audioldm,train,2534
seg_002535,sample_00845,A Lady In Red With A Plan To Steal - Did You Just Hex Me?,FAKE,1,Rock,audioldm,train,2535
seg_002536,sample_00845,A Lady In Red With A Plan To Steal - Did You Just Hex Me?,FAKE,1,Rock,audioldm,train,2536
seg_002537,sample_00845,A Lady In Red With A Plan To Steal - Did You Just Hex Me?,FAKE,1,Rock,audioldm,train,2537
seg_002538,sample_00846,Demolition - Michett,FAKE,1,Rock,audioldm,train,2538
seg_002539,sample_00846,Demolition - Michett,FAKE,1,Rock,audioldm,train,2539
seg_002540,sample_00846,Demolition - Michett,FAKE,1,Rock,audioldm,train,2540
seg_002541,sample_00847,Insectlaration of Independence - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2541
seg_002542,sample_00847,Insectlaration of Independence - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2542
seg_002543,sample_00847,Insectlaration of Independence - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2543
seg_002544,sample_00848,Mosque - Sarin,FAKE,1,Rock,audioldm,train,2544
seg_002545,sample_00848,Mosque - Sarin,FAKE,1,Rock,audioldm,train,2545
seg_002546,sample_00848,Mosque - Sarin,FAKE,1,Rock,audioldm,train,2546
seg_002547,sample_00849,I Close My Eyes - Miss Derringer,FAKE,1,Rock,audioldm,train,2547
seg_002548,sample_00849,I Close My Eyes - Miss Derringer,FAKE,1,Rock,audioldm,train,2548
seg_002549,sample_00849,I Close My Eyes - Miss Derringer,FAKE,1,Rock,audioldm,train,2549
seg_002550,sample_00850,The Dawn - The One They Fear,FAKE,1,Rock,audioldm,train,2550
seg_002551,sample_00850,The Dawn - The One They Fear,FAKE,1,Rock,audioldm,train,2551
seg_002552,sample_00850,The Dawn - The One They Fear,FAKE,1,Rock,audioldm,train,2552
seg_002553,sample_00851,WET DREAMS - voyageurs,FAKE,1,Rock,audioldm,train,2553
seg_002554,sample_00851,WET DREAMS - voyageurs,FAKE,1,Rock,audioldm,train,2554
seg_002555,sample_00851,WET DREAMS - voyageurs,FAKE,1,Rock,audioldm,train,2555
seg_002556,sample_00852,Happy - Lamprey,FAKE,1,Rock,audioldm,train,2556
seg_002557,sample_00852,Happy - Lamprey,FAKE,1,Rock,audioldm,train,2557
seg_002558,sample_00852,Happy - Lamprey,FAKE,1,Rock,audioldm,train,2558
seg_002559,sample_00853,Five 40 Derby/Slow Whistle - The Crypts!,FAKE,1,Rock,audioldm,train,2559
seg_002560,sample_00853,Five 40 Derby/Slow Whistle - The Crypts!,FAKE,1,Rock,audioldm,train,2560
seg_002561,sample_00853,Five 40 Derby/Slow Whistle - The Crypts!,FAKE,1,Rock,audioldm,train,2561
seg_002562,sample_00854,Leaving Here - Mod Fun,FAKE,1,Rock,audioldm,test,2562
seg_002563,sample_00854,Leaving Here - Mod Fun,FAKE,1,Rock,audioldm,test,2563
seg_002564,sample_00854,Leaving Here - Mod Fun,FAKE,1,Rock,audioldm,test,2564
seg_002565,sample_00855,Wake Up - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2565
seg_002566,sample_00855,Wake Up - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2566
seg_002567,sample_00855,Wake Up - The Moi Non Plus,FAKE,1,Rock,audioldm,train,2567
seg_002568,sample_00856,Half a Doubt - Droopies,FAKE,1,Rock,audioldm,train,2568
seg_002569,sample_00856,Half a Doubt - Droopies,FAKE,1,Rock,audioldm,train,2569
seg_002570,sample_00856,Half a Doubt - Droopies,FAKE,1,Rock,audioldm,train,2570
seg_002571,sample_00857,Black Panda - The Crypts!,FAKE,1,Rock,audioldm,train,2571
seg_002572,sample_00857,Black Panda - The Crypts!,FAKE,1,Rock,audioldm,train,2572
seg_002573,sample_00857,Black Panda - The Crypts!,FAKE,1,Rock,audioldm,train,2573
seg_002574,sample_00858,Take It All - Mod Fun,FAKE,1,Rock,audioldm,train,2574
seg_002575,sample_00858,Take It All - Mod Fun,FAKE,1,Rock,audioldm,train,2575
seg_002576,sample_00858,Take It All - Mod Fun,FAKE,1,Rock,audioldm,train,2576
seg_002577,sample_00859,A Dark Blue Arc - Pipe Choir,FAKE,1,Rock,audioldm,train,2577
seg_002578,sample_00859,A Dark Blue Arc - Pipe Choir,FAKE,1,Rock,audioldm,train,2578
seg_002579,sample_00859,A Dark Blue Arc - Pipe Choir,FAKE,1,Rock,audioldm,train,2579
seg_002580,sample_00860,Puertas de Fuego - Guerra de Cerdos,FAKE,1,Rock,audioldm,test,2580
seg_002581,sample_00860,Puertas de Fuego - Guerra de Cerdos,FAKE,1,Rock,audioldm,test,2581
seg_002582,sample_00860,Puertas de Fuego - Guerra de Cerdos,FAKE,1,Rock,audioldm,test,2582
seg_002583,sample_00861,Sonzis FM - Pipe Choir,FAKE,1,Rock,audioldm,test,2583
seg_002584,sample_00861,Sonzis FM - Pipe Choir,FAKE,1,Rock,audioldm,test,2584
seg_002585,sample_00861,Sonzis FM - Pipe Choir,FAKE,1,Rock,audioldm,test,2585
seg_002586,sample_00862,Burn - Room For A Ghost,FAKE,1,Rock,audioldm,train,2586
seg_002587,sample_00862,Burn - Room For A Ghost,FAKE,1,Rock,audioldm,train,2587
seg_002588,sample_00862,Burn - Room For A Ghost,FAKE,1,Rock,audioldm,train,2588
seg_002589,sample_00863,5 (Lexington) - Isle of Pine,FAKE,1,Rock,audioldm,test,2589
seg_002590,sample_00863,5 (Lexington) - Isle of Pine,FAKE,1,Rock,audioldm,test,2590
seg_002591,sample_00863,5 (Lexington) - Isle of Pine,FAKE,1,Rock,audioldm,test,2591
seg_002592,sample_00864,Reagan Shut Down the Asylums - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2592
seg_002593,sample_00864,Reagan Shut Down the Asylums - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2593
seg_002594,sample_00864,Reagan Shut Down the Asylums - Punk Rock Opera,FAKE,1,Rock,audioldm,train,2594
seg_002595,sample_00865,Versailles - Pierce Murphy,FAKE,1,Rock,audioldm,train,2595
seg_002596,sample_00865,Versailles - Pierce Murphy,FAKE,1,Rock,audioldm,train,2596
seg_002597,sample_00865,Versailles - Pierce Murphy,FAKE,1,Rock,audioldm,train,2597
seg_002598,sample_00866,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2598
seg_002599,sample_00866,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2599
seg_002600,sample_00866,Liberation is not Easy - Frigg A Go Go (F.A.G.G.),FAKE,1,Rock,audioldm,train,2600
seg_002601,sample_00867,Moja Krypta - AmortE,FAKE,1,Rock,audioldm,test,2601
seg_002602,sample_00867,Moja Krypta - AmortE,FAKE,1,Rock,audioldm,test,2602
seg_002603,sample_00867,Moja Krypta - AmortE,FAKE,1,Rock,audioldm,test,2603
seg_002604,sample_00868,Enemy - Modey Lemon,FAKE,1,Rock,audioldm,train,2604
seg_002605,sample_00868,Enemy - Modey Lemon,FAKE,1,Rock,audioldm,train,2605
seg_002606,sample_00868,Enemy - Modey Lemon,FAKE,1,Rock,audioldm,train,2606
seg_002607,sample_00869,Rumble - Railkid Station,FAKE,1,Rock,audioldm,train,2607
seg_002608,sample_00869,Rumble - Railkid Station,FAKE,1,Rock,audioldm,train,2608
seg_002609,sample_00869,Rumble - Railkid Station,FAKE,1,Rock,audioldm,train,2609
seg_002610,sample_00870,Глазами Детей - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2610
seg_002611,sample_00870,Глазами Детей - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2611
seg_002612,sample_00870,Глазами Детей - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2612
seg_002613,sample_00871,"6 (Coat of Arms, Close) - Isle of Pine",FAKE,1,Rock,audioldm,train,2613
seg_002614,sample_00871,"6 (Coat of Arms, Close) - Isle of Pine",FAKE,1,Rock,audioldm,train,2614
seg_002615,sample_00871,"6 (Coat of Arms, Close) - Isle of Pine",FAKE,1,Rock,audioldm,train,2615
seg_002616,sample_00872,Better Run Away From Me - Miss Derringer,FAKE,1,Rock,audioldm,train,2616
seg_002617,sample_00872,Better Run Away From Me - Miss Derringer,FAKE,1,Rock,audioldm,train,2617
seg_002618,sample_00872,Better Run Away From Me - Miss Derringer,FAKE,1,Rock,audioldm,train,2618
seg_002619,sample_00873,Untitled - Fatal Injection,FAKE,1,Rock,audioldm,test,2619
seg_002620,sample_00873,Untitled - Fatal Injection,FAKE,1,Rock,audioldm,test,2620
seg_002621,sample_00873,Untitled - Fatal Injection,FAKE,1,Rock,audioldm,test,2621
seg_002622,sample_00874,Redlight - Room For A Ghost,FAKE,1,Rock,audioldm,val,2622
seg_002623,sample_00874,Redlight - Room For A Ghost,FAKE,1,Rock,audioldm,val,2623
seg_002624,sample_00874,Redlight - Room For A Ghost,FAKE,1,Rock,audioldm,val,2624
seg_002625,sample_00875,Shipwrecked Crew - Pete Prodoehl,FAKE,1,Rock,audioldm,val,2625
seg_002626,sample_00875,Shipwrecked Crew - Pete Prodoehl,FAKE,1,Rock,audioldm,val,2626
seg_002627,sample_00875,Shipwrecked Crew - Pete Prodoehl,FAKE,1,Rock,audioldm,val,2627
seg_002628,sample_00876,Кортни Лав - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2628
seg_002629,sample_00876,Кортни Лав - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2629
seg_002630,sample_00876,Кортни Лав - Чокнутый Пропеллер,FAKE,1,Rock,audioldm,train,2630
seg_002631,sample_00877,You Are A Monster - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2631
seg_002632,sample_00877,You Are A Monster - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2632
seg_002633,sample_00877,You Are A Monster - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2633
seg_002634,sample_00878,Rolling On - Avaren,FAKE,1,Electronic,audioldm,train,2634
seg_002635,sample_00878,Rolling On - Avaren,FAKE,1,Electronic,audioldm,train,2635
seg_002636,sample_00878,Rolling On - Avaren,FAKE,1,Electronic,audioldm,train,2636
seg_002637,sample_00879,The Reality Machine - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2637
seg_002638,sample_00879,The Reality Machine - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2638
seg_002639,sample_00879,The Reality Machine - Monroeville Music Center,FAKE,1,Pop,audioldm,train,2639
seg_002640,sample_00880,Morning Bell - Nihilore,FAKE,1,Electronic,audioldm,val,2640
seg_002641,sample_00880,Morning Bell - Nihilore,FAKE,1,Electronic,audioldm,val,2641
seg_002642,sample_00880,Morning Bell - Nihilore,FAKE,1,Electronic,audioldm,val,2642
seg_002643,sample_00881,Autobahn - S-B-J,FAKE,1,Electronic,audioldm,train,2643
seg_002644,sample_00881,Autobahn - S-B-J,FAKE,1,Electronic,audioldm,train,2644
seg_002645,sample_00881,Autobahn - S-B-J,FAKE,1,Electronic,audioldm,train,2645
seg_002646,sample_00882,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2646
seg_002647,sample_00882,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2647
seg_002648,sample_00882,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2648
seg_002649,sample_00883,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2649
seg_002650,sample_00883,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2650
seg_002651,sample_00883,Acoustic Unleashed - Remain,FAKE,1,Electronic,brev,train,2651
seg_002652,sample_00884,Ad Astra - P C III,FAKE,1,Electronic,brev,train,2652
seg_002653,sample_00884,Ad Astra - P C III,FAKE,1,Electronic,brev,train,2653
seg_002654,sample_00884,Ad Astra - P C III,FAKE,1,Electronic,brev,train,2654
